category,name,date,text
debate,Mike Pence,2020,"It was 2009. The Swine flu arrived in the United States. Thankfully, it ended up not being as lethal as the Coronavirus. But before the end of the year, when Joe Biden was Vice President of the United States, not seven and a half million people contracted the Swine flu, 60 million Americans contracted the Swine flu. If the Swine flu had been as lethal as the Coronavirus in 2009 when Joe Biden was Vice President, we would have lost 2 million American lives. His own chief of staff, Ron Klain would say last year that it was pure luck that they did, “Everything possible wrong.” And we learned from that. They left the strategic national stockpile empty. They left an empty and hollow plan, but we still learn from it, and I think the American people, I’m going to say again, can be proud of what we have done. And Senator, please stop undermining confidence in a vaccine."
debate,Susan Page,2020,"Senator Harris, let me ask you the same question that I asked her Vice President Pence, which is, have you had a conversation or reached an agreement with Vice President Biden about safeguards or procedures when it comes to the issue of presidential disability? And if not, and if you win the election next month, do you think you should? You have two minutes uninterrupted."
debate,Kamala Harris,2020,"Let me tell you first of all, the day I got the call from Joe Biden, it was actually a Zoom call, asking me to serve with him on this ticket was probably one of the most memorable days of my life. I thought about my mother, who came to the United States at the age of 19, gave birth to me at the age of 25 at Kaiser Hospital in Oakland, California. And the thought that I’d be sitting here right now, I know, would make her proud. And she must be looking down on this. Joe and I were raised in a very similar way. We were raised with values that are about hard work, about the value and the dignity of public service, and about the importance of fighting for the dignity of all people. And I think Joe asked me to serve with him because I have a career that included being elected the first woman District Attorney of San Francisco, where I created models of innovation for law enforcement, in terms of reform of the criminal justice system."
debate,Kamala Harris,2020,"I was elected the first woman of color, and black woman to be elected Attorney General of the state of California, where I ran the second largest department of justice in the United States. Second only to the United States Department of Justice. And there, I took on everything from transnational criminal organizations, to the big banks that were taking advantage of homeowners, to for-profit colleges that were taking advantage of veterans. And then of course, now I serve in the United States Senate as only the second black woman ever elected to the United States Senate. I serve on the Senate Intelligence Committee where I’ve been in regular receipt of classified information about threats to our nation in hotspots around the world. I’ve traveled the world, I’ve met with our soldiers in war zones. And I think Joe has asked me to serve with him because he knows that we share a purpose, which is about lifting up the American people. And after the four years that we have seen of Donald Trump unifying our country around our common values and principles."
debate,Susan Page,2020,"Thank you, Senator Harris. Neither President Trump, nor Vice President Biden has released a sort of detailed health information that had become the modern norm until the 2016 election. And in recent days, President Trump’s doctors have given misleading answers, or refused to answer basic questions about his health. And my question to each of you in turn is, is this information voters deserve to know? Vice President Pence, would you like to go first?"
debate,Mike Pence,2020,"Well, Susan, thank you. And let me say on behalf of the President and the First Lady, how moved we’ve all been by the outpouring of prayers and concern for the President. And I do believe it’s emblematic of the prayers and the concern that have ushered forth for every American impacted by the Coronavirus. But the care of the President received at Walter Reed Hospital, the White House doctors was exceptional. And the transparency that they practiced all along the way will continue. The American people have a right to know about-"
debate,Mike Pence,2020,"… they will continue. The American people have a right to know about the health and well-being of their president, and we’ll continue to do that. But I’m just extremely grateful and was more than a little moved by the broad and bipartisan support. And Senator, I want to thank you and Joe Biden for your expressions and genuine concern. And I also want to congratulate you, as I did on that phone call, on the historic nature of your nomination."
debate,Kamala Harris,2020,Thank you.
debate,Mike Pence,2020,"I never expected to be on this stage four years ago, so I know the feeling, but the reality is we’ve got an election before the American people in the midst of this challenging year and the stakes have never been higher, but I think the choice has never been here."
debate,Susan Page,2020,"Thank you, Vice President. I want to give Senator Harris a chance to respond to the same question I asked, which is, do voters have a right to know more detailed health information about presidential candidates and especially about presidents, especially when they’re facing some kind of challenge?"
debate,Kamala Harris,2020,"Absolutely. And that’s why Joe Biden has been so incredibly transparent. And certainly by contrast that the President has not, both in terms of health records, but also let’s look at taxes. We now know because of great investigative journalism that Donald Trump paid $750 in taxes. When I first heard about it, I literally said, “You mean $750,000?” And it was like no, $750. We now know Donald Trump owes and is in debt for $400 million. And just so everyone is clear, when we say in debt, it means you owe money to somebody. And it’d be really good to know who the President of the United States, the commander-in-chief owes money to because the American people have a right to know what is influencing the President’s decisions. And is he making those decisions on the best interest of the American people, of you or self-interest?"
debate,Kamala Harris,2020,"So, Susan, I’m glad you asked about transparency because it has to be across the board. Joe has been incredibly transparent over many, many years. The one thing we all know about Joe, he puts it all out there. He is honest, he is forthright, but Donald Trump on the other hand has been about covering up everything."
debate,Mike Pence,2020,"Susan, Susan-"
debate,Susan Page,2020,"Thank you, Senator Harris. I want to give you a chance to respond, Vice President."
debate,Mike Pence,2020,"Well, look, I respect the fact that Joe Biden spent 47 years in public life. I respect your public service as well."
debate,Kamala Harris,2020,Thank you.
debate,Mike Pence,2020,"The American people have a president who was a businessman, he’s a job creator. Who’s paid tens of millions of dollars in taxes, payroll taxes, property taxes. He’s created tens of thousands of American jobs. And the President said those public reports are not accurate. And the President’s also released literally stacks of financial disclosures the American people can review just as the law allows. But the distinction here is that Joe Biden, 47 years in public service compared to President Donald Trump, who brought all of that experience four years ago-"
debate,Susan Page,2020,Thank you Vice President-
debate,Mike Pence,2020,"… and turned this economy around by cutting taxes, rolling back regulations-"
debate,Susan Page,2020,"Thank you, Vice President Pence-"
debate,Mike Pence,2020,"… unleashing American energy, fighting for free and fair trade. And all of that’s on the line-"
debate,Susan Page,2020,Thank you Vice President Pence-
debate,Mike Pence,2020,… if Joe Biden and Kamala Harris are elected.
debate,Susan Page,2020,That’s a good segue into our third topic-
debate,Kamala Harris,2020,That’s a great segue.
debate,Susan Page,2020,"… which is about the economy. This has been another aspect of life for Americans, it’s been so affected by this coronavirus. We have a jobs crisis brewing. On Friday, we learned that the unemployment rate had declined to seven point nine percent in September, but the job growth had stalled. And that was before the latest round of layoffs and furloughs in the airline industry, at Disney, and elsewhere. Hundreds of thousands of discouraged workers have stopped looking for work. Nearly 11 million jobs that existed at the beginning of the year haven’t been replaced. Those hardest hit include Latinos, Blacks, and women. Senator Harris, the Biden, Harris campaign has proposed new programs to boost the economy. And you would pay for that new spending by raising four trillion dollars in taxes on wealthy individuals and corporations. Some economists warn that could curb entrepreneurial ventures that fuel growth and create jobs. Would raising taxes put the recovery at risk? And you have two minutes to answer uninterrupted."
debate,Kamala Harris,2020,"Thank you. On the issue of the economy, I think there couldn’t be a more fundamental difference between Donald Trump and Joe Biden. Joe Biden believes you measure the health and the strength of America’s economy based on the health and the strength of the American worker and the American family. On the other hand, you have Donald Trump who measures the strength of the economy based on how rich people are doing, which is why he passed a tax bill benefiting the top one percent and the biggest corporations of America, leading to a two trillion dollar deficit that the American people are going to have to pay for. On day one, Joe Biden will repeal that tax bill, he’ll get rid of it. And what he’ll do with the money is invest it in the American people."
debate,Kamala Harris,2020,"And through a plan that is about investing in infrastructure, something that Donald Trump said he would do, I remember hearing about some infrastructure week, I don’t think it ever happened, but Joe Biden will do that. He’ll invest in infrastructure. It’s about upgrading our roads and bridges, but also investing in clean energy and renewable energy. Joe was going to invest that money in what we need to do around innovation. There was a time when our country believed in science and invested in research and development, so that we were an innovation leader on the globe. Joe Biden will use that money to invest in education. So for example, for folks who want to go to a two-year community college, it will be free. If you come from a family that makes less than $125,000, you’ll go to a public university for free. And across the board, we’ll make sure that if you have student loan debt, it’s cut by $10,000."
debate,Kamala Harris,2020,"That’s how Joe Biden thinks about the economy which is, it’s about investing in the people of our country. As opposed to passing a tax bill, which had the benefit of letting American corporations go off-shore to do their business."
debate,Susan Page,2020,Thank you Senator Harris.
debate,Kamala Harris,2020,You’re welcome.
debate,Susan Page,2020,"Vice President Pence, your administration has been predicting a rapid and robust recovery, but the latest economic report suggests that’s not happening. Should Americans be braced for an economic comeback that is going to take not months, but a year or more? You have two minutes to answer uninterrupted."
debate,Mike Pence,2020,"When President Trump and I took office, America had gone through the slowest economic recovery since the Great Depression. It was when Joe Biden was vice president, they tried to tax and spend, and regulate, and bail our way back to a growing economy. President Trump cut taxes across the board. Despite what Senator Harris says, the average American family of four had $2,000 in savings in taxes. And with the rise in wages that occurred, most predominantly for blue collar, hardworking Americans, the average household income for a family of four increased by $4,000 following President Trump’s tax cuts. But America, you just heard Senator Harris tell you, on day one, Joe Biden’s going to raise your taxes. It’s really remarkable to think-"
debate,Kamala Harris,2020,That’s not what I said.
debate,Mike Pence,2020,"I mean, right after a time where we’re going through a pandemic that lost 22 million jobs at the height, we’ve already added back 11.6 million jobs because we had a president who cut taxes, rolled back regulation, unleashed American energy, fought for free and fair trade and secured four trillion dollars from the Congress of the United States to give direct payments to families, save 50 million jobs through the Paycheck Protection Program. We literally have spared no expense to help the American people and the American worker through this. Joe Biden and Kamala Harris want to raise taxes. They want to bury our economy under a two trillion dollar Green New Deal, which you were one of the original co-sponsors of in the United States Senate. They want to abolish fossil fuels and ban fracking, which would cost hundreds of thousands of Amercian jobs all across the heart land. And Joe Biden wants to go back to the economic surrender to China, that when took office, half of our international trade deficit was with China alone. And Joe Biden wants to repeal all of the tarrifs, that President Trump put into effect to fight for American jobs and American workers. Joe Biden says democracy is on the ballot. Make no mistake about it, Susan. And the American economy, the American comeback is on the ballot with four more years of growth and opportunity."
debate,Susan Page,2020,Thank you-
debate,Mike Pence,2020,"… and four more years of president Donald Trump, 2021-"
debate,Susan Page,2020,"Thank you, Vice President-"
debate,Mike Pence,2020,… is going to be the biggest economic year in the history of this country.
debate,Susan Page,2020,"Thank you, Vice President Pence, Senator Harris."
debate,Kamala Harris,2020,"Well, I mean, I thought we saw enough of it in last week’s debate, but I think this is supposed to be a debate based on fact and truth and the truth and the fact is, Joe Biden has been very clear, he will not raise taxes on anybody who makes less than $400,000 a year."
debate,Mike Pence,2020,He said he’s going to repeal the Trump tax cuts.
debate,Kamala Harris,2020,"Mr. Vice President, I’m speaking. I’m speaking."
debate,Mike Pence,2020,"The important [inaudible] is you said the truth. Joe Biden has said it twice in the debate last week that he’s going to repeal the Trump tax cuts. That was tax cuts that gave the average working family $2,000 in a tax break every single year-"
debate,Kamala Harris,2020,That is-
debate,Mike Pence,2020,"Senator, that’s the math."
debate,Kamala Harris,2020,"That is absolutely not true, [crosstalk 00:00:29:32]."
debate,Mike Pence,2020,Is he the only going to repeal part of the Trump tax cuts?
debate,Kamala Harris,2020,"If you don’t mind letting me finish, we can then have a conversation, okay?"
debate,Mike Pence,2020,Please.
debate,Kamala Harris,2020,"Okay. Joe Biden will not raise taxes on anyone who makes less than $400,000 a year. He has been very clear about that. Joe Biden will not end fracking, he has been very clear about that. Joe Biden is the one who, during the great recession was responsible for the Recovery Act that brought America back. And now that Trump-"
debate,Kamala Harris,2020,"… for the Recovery Act that brought America back, and now the Trump-Pence administration wants to take credit when they rode the coattails of Joe Biden’s success for the economy that they had at the beginning of their term. Of course, now the economy is a complete disaster, but Joe Biden on the one hand did that. On the other hand, you have Donald Trump who has reigned over a recession that is being compared to the Great Depression."
debate,Kamala Harris,2020,"On the one hand, you have Joe Biden who was responsible with President Barack Obama for the Affordable Care Act, which brought healthcare to over 20 million Americans and protected people with preexisting conditions. And what it also did is it saved those families who otherwise were going bankrupt because of hospital bills they could not afford. On the other hand, you have Donald Trump, who is in court right now, trying to get rid of-"
debate,Mike Pence,2020,"Susan, please [crosstalk 00:30:54]"
debate,Susan Page,2020,"Thank you, Senator Harris."
debate,Kamala Harris,2020,"… trying to get rid of the Affordable Care Act, which means that you will lose protections if you have preexisting conditions. And I just, this is very important, Susan. [crosstalk 00:31:03]"
debate,Mike Pence,2020,"Yes, but we need to give Vice President Pence his time."
debate,Kamala Harris,2020,"He interrupted me, and I’d like to just finish, please. If you have a preexisting condition, heart disease, diabetes, breast cancer, they’re coming for you. If you love someone who has a pre-existing condition [crosstalk 00:01:21], they’re coming for you. If you are under the age of 26 on your parents’ coverage, they’re coming for you."
debate,Susan Page,2020,"Senator Harris, thank you."
debate,Kamala Harris,2020,You’re welcome.
debate,Susan Page,2020,Let me give you a chance to respond.
debate,Mike Pence,2020,"Well. I hope we have a chance to talk about healthcare because Obamacare was a disaster, and the American people remember it well. And President Trump and I have a plan to improve healthcare and protect preexisting conditions for every American. But look, Senator Harris, you’re entitled to your own opinion, but you’re not entitled to your own facts. You yourself said on multiple occasions when you were running for president, that you would ban fracking. Joe Biden looked at a supporter in the eye and pointed and said, “I guarantee, I guarantee that we will abolish fossil fuels.”"
debate,Mike Pence,2020,"They have a $2 trillion version of the Green New Deal, Susan, that your newspaper, USA Today, said really wasn’t that very different from the original Green New Deal. More taxes, more regulation, banning fracking, abolishing fossil fuel, crushing American energy and economic surrender to China is a prescription for economic decline. President Trump and I will keep America growing, the V-shape recovery that’s underway right now will continue with four more years of President Donald Trump [crosstalk 00:32:37]"
debate,Susan Page,2020,"Thank you very much Vice President Pence. Once again, you’ve provided the perfect segue to a new topic, which is climate change. And Vice President Pence, I’d like to pose the first question to you. This year, we’ve seen record-setting hurricanes in the South. Another one, Hurricane Delta, is now threatening the Gulf, and we have seen record-setting wildfires in the West. Do you believe as the scientific community has concluded, that man-made climate change has made wildfires bigger, hotter, and more deadly and have made hurricanes wetter, slower and more damaging? You have two minutes uninterrupted."
debate,Mike Pence,2020,"Thank you, Susan. Well, first, I’m very proud of our record on the environment, on conservation. According to all of the best estimates, our air and land are cleaner than any time ever recorded. Our water is among the cleanest in the world. And just a little while ago, the president signed the Outdoors Act. It’s the largest investment in our public lands and public parks in 100 years. So President Trump has made a commitment to conservation and to the environment."
debate,Mike Pence,2020,"Now with regard to climate change, the climate is changing, but the issue is what’s the cause and what do we do about it? President Trump has made it clear that we’re going to continue to listen to the science. Now Joe Biden and Kamala Harris would put us back in the Paris Climate Accord. They’d impose the Green New Deal, which would crush American energy, would increase the energy costs of American families in their homes, and literally would crush American jobs."
debate,Mike Pence,2020,"And President Trump and I believe that the progress that we have made in a cleaner environment has been happening precisely because we have a strong, free market economy. What’s remarkable is the United States has reduced CO2 more than the countries that are still in the Paris Climate Accord, but we’ve done it through innovation. And we’ve done it through natural gas and fracking, which Senator, the American people can go look at the record. I know Joe Biden says otherwise now, as you do, but the both of you repeatedly committed to abolishing fossil fuel and banning of fracking."
debate,Mike Pence,2020,"And so by creating the kind of American innovation, we’re actually steering toward a stronger and better environment. With regard to wildfires, President Trump and I believe that forest management has to be front and center. And even Governor Gavin Newsom from your state has agreed, we’ve got to work on forest management. And with regard to hurricanes, the National Oceanic Administration tells us that actually as difficult as they are, there are no more hurricanes today than there were 100 years ago-"
debate,Susan Page,2020,Thank you [crosstalk 00:35:24]
debate,Mike Pence,2020,… but many of the climate alarmists-
debate,Susan Page,2020,"Vice President Pence, I’m sorry, your time is up."
debate,Mike Pence,2020,… use hurricanes and wildfires to try and sell the goods of a Green New Deal. And President Trump and I are going to always put-
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,… American jobs and American workers first.
debate,Susan Page,2020,"Senator Harris, as the vice president mentioned, you co-sponsored the Green New Deal in Congress, but Vice President Biden said in last week’s debate that he does not support the Green New Deal. But if you look at the Biden-Harris campaign website, it describes the Green New Deal as a crucial framework. What exactly would be the stance of a Biden-Harris administration toward the Green New Deal? You have two minutes uninterrupted."
debate,Kamala Harris,2020,"So, first of all, I will repeat and the American people know that Joe Biden will not ban fracking. That is a fact. That is a fact. I will repeat that Joe Biden has been very clear that he thinks about growing jobs, which is why he will not increase taxes for anyone who makes less than $400,000 a year. Joe Biden’s economic plan… Moody’s, which is a reputable Wall Street firm, has said will create seven million more jobs than Donald Trump’s."
debate,Kamala Harris,2020,"And part of those jobs that will be created by Joe Biden are going to be about clean energy and renewable energy. Because, you see, Joe understands that the West Coast of our country is burning, including my home state of California. Joe sees what is happening on the Gulf states, which are being battered by storms. Joe has seen and talked with the farmers in Iowa whose entire crops have been destroyed because of floods."
debate,Kamala Harris,2020,"And so Joe believes, again, in science. I’ll tell you something, Susan, I served when I first got to the Senate on the committee that’s responsible for the environment. Do you know, this administration took the word science off the website, and then took the phrase climate change off the website? We have seen a pattern with this administration, which is they don’t believe in science. And Joe’s plan is about saying we’re going to deal with it, but we’re also going to create jobs. Donald Trump, when asked about the wildfires in California, and the question was, the science is telling us this… You know what Donald Trump said? Science doesn’t know."
debate,Kamala Harris,2020,"So let’s talk about who is prepared to lead our country over the course of the next four years on what is an existential threat to us as human beings. Joe is about saying we’re going to invest that in renewable energy, which is going to be about the creation of millions of jobs. We will achieve net zero emissions by 2050, carbon neutral by 2035. Joe has a plan. This has been a lot of talk from the Trump administration, and really it has been to go backward instead of forward. We will also reenter the Climate Agreement with pride."
debate,Susan Page,2020,"Senator Harris just said that climate change is an existential threat. Vice President Pence, do you believe that climate change poses an existential threat?"
debate,Mike Pence,2020,"As I said, Susan, the climate is changing. We’ll follow the science. But once again, Senator Harris is denying the fact that they’re going to raise taxes on every American. Joe Biden said twice in the debate last week, that on day one, he was going to repeal the Trump tax cuts. Those tax cuts delivered $2,000 in tax relief to the average family of four across America. And with regard to banning fracking, I just recommend that people look at the record. You yourself said repeatedly that you would ban fracking. You were the first Senate co-sponsor of the Green New Deal. And while Joe Biden denied the green new deal, Susan, thank you for pointing out. The Green New Deal is on their campaign website."
debate,Mike Pence,2020,"And as USA TODAY said, it’s essentially the same plan as you co-sponsored with AOC when she submitted it in the Senate. And you just heard the Senator say that she’s going to resubmit America to the Paris climate accord. Look, the American people have always cherished our environment and will continue to cherish it. We’ve made great progress reducing CO2 emissions through American innovation and the development of natural gas through fracking. We don’t need a massive $2 trillion Green New Deal that would impose all new mandates on American businesses and American families."
debate,Susan Page,2020,Thank you.
debate,Mike Pence,2020,Joe Biden wants us to retrofit-
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,Four million business-
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,Buildings. It makes no sense. It will cost jobs. President Trump-
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,He’s going to put America first. He’s going to put jobs first and we’re going to take care of our environment and follow the science.
debate,Susan Page,2020,Thank you Vice President-
debate,Kamala Harris ,2020,"Well, on the issue of jobs."
debate,Susan Page,2020,Senator Harris.
debate,Kamala Harris ,2020,"Let’s talk about that. The vice-president earlier referred to it as part of what he thinks is an accomplishment. The president’s trade war with China. You lost that trade war. You lost it. What ended up happening is because of a so-called trade war with China, America lost 300,000 manufacturing jobs. Farmers have experienced bankruptcy because of it. We are in a manufacturing recession because of it. And when we look at where this administration has been, there are estimates that by the end of the term of this administration, they will have lost more jobs than almost any other presidential administration and the American people know what I’m talking about."
debate,Kamala Harris ,2020,"I think about 20 year olds, we have a 20 something year old who are coming out of high school and college right now. And you’re wondering, is there going to be a job there for me? We’re looking at people who are trying to figure out how they’re going to pay rent by the end of the month, almost half of American renters are worried about whether they’re going to be able to pay rent by the end of the month. This is where the economy is in America right now. And it is because of the catastrophe and the failure of leadership of this administration."
debate,Susan Page,2020,"Thank you Senator Harris. Vice President Pence, let me give you just 15 seconds to respond because then I want to move on."
debate,Mike Pence,2020,"Well, I’d love to respond. Look, lost the trade war with China? Joe Biden never fought it. Joe Biden has been a cheerleader for communist China over the last several decades. And again, Senator Harris, you’re entitled to your opinion. You’re not entitled to your own facts. When Joe Biden was vice-president, we lost 200,000 manufacturing jobs. And president Obama said they were never coming back. He said, we needed a magic wand to bring them back. In our first three years after we cut taxes-"
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,"Roll back regulation, unleashed American energy. This administration saw 500,000 manufacturing-"
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,"Jobs created, and that’s exactly the kind of growth we’re going to continue to see as we bring our nation through-"
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,This pandemic.
debate,Kamala Harris ,2020,Listen-
debate,Mike Pence,2020,A Green New Deal-
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,"You’re passing new mandates, your Paris Climate Accord. It’s going to kill jobs this time, just like it killed jobs-"
debate,Kamala Harris ,2020,I just need to respond very quickly.
debate,Mike Pence,2020,15 seconds.
debate,Kamala Harris ,2020,Thank you-
debate,Mike Pence,2020,And then we move on.
debate,Kamala Harris ,2020,Thank you. Joe Biden is responsible for saving America’s auto industry and you voted against it. So let’s set the record straight. Thank you.
debate,Susan Page,2020,"I’d like to talk about China. We have as our next topic, we have no more complicated or consequential foreign relationship than the one with China. It is a huge market for American agricultural goods. It’s a potential partner in dealing with climate change in North Korea and in a video tonight, President Trump again, blamed it for the Coronavirus saying China will pay. Vice President Pence, how would you describe our fundamental relationship with China? Competitors? Adversaries? Enemies? You have two minutes."
debate,Mike Pence,2020,"Thank you, Susan. Well, before I leave that, let me speak to voting records if I can. Everybody knows that NAFTA costs literally thousands of American factories to close. We saw automotive jobs go South of the border. President Trump fought to renegotiate NAFTA. In the United States, Mexico and Canada the agreement is now the law of the land. American people deserve to know Senator Kamala Harris was one of only 10 members of the Senate to vote against the USMCA. It was a huge win for American auto workers. It was a huge win for American farmers, especially dairy in the upper Midwest. But Senator you said it didn’t go far enough on climate change, you put your radical environmental agenda ahead of American auto workers and a head of American jobs. I think the American people deserve to know that it’s probably why Newsweek magazine said that Kamala Harris was the most liberal member of the United States Senate in 2019, more liberal than Bernie Sanders, more liberal than any of the others in the United States Senate."
debate,Mike Pence,2020,"So now with regard to China, Susan first and foremost, China is to blame for the coronavirus and President Trump is not happy about it. He’s made that very clear, made it clear again today that China and the world health organization did not play straight with the American people. They did not let our personnel into China to get information on the Coronavirus until the middle of February. Fortunately, President Trump in dealing with China from the outset of this administration, standing up to China that had been taking advantage of America for decades in the wake of Joe Biden’s cheerleading for China. President Trump made that decision before the end of January to suspend all travel from China. And again, the American people deserve to know Joe Biden opposed President Trump’s decision to suspend all travel from China. He said it was hysterical. He said it was-"
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,The President Trump has stood up-
debate,Susan Page,2020,"Vice President Pence, your time is up."
debate,Mike Pence,2020,To China. We’re going to continue to stand strong.
debate,Susan Page,2020,Thank you Vice President Pence.
debate,Mike Pence,2020,"We want to improve the relationship, but we’re going to level the playing field and we’re going to hold China accountable-"
debate,Susan Page,2020,Vice President Pence.
debate,Mike Pence,2020,for what they did to America with the coronavirus.
debate,Susan Page,2020,"Thank you. Senator Harris, let me ask you the same question that I asked the vice-president. How would you describe our fundamental relationship with China? Are we competitors? Adversaries? Enemies? You’ll have two minutes uninterrupted."
debate,Kamala Harris ,2020,"Susan, the Trump administration’s perspective and approach to China has resulted in the loss of American lives, American jobs, and America’s standing. There is a weird obsession that President Trump has had with getting rid of whatever accomplishment was achieved by President Obama and Vice President Biden. For example, they created within the White House and office that basically was responsible for monitoring pandemics. They got rid of it."
debate,Mike Pence,2020,Not true.
debate,Kamala Harris ,2020,"There was a team of disease experts that President Obama and Vice President Biden dispatched to China to monitor what is now predictable and what might happen. They pulled them out. We now are looking at 210,000 Americans who have lost their lives. Let’s look at the job situation. We mentioned before, the trade deal, the trade war, they wanted to call it with China. It resulted in the loss of over 300 manufacturing jobs and a manufacturing recession and the American consumer paid thousands of dollars, more for goods because of that failed war that they called it. Then let’s talk about standing. Pew, a reputable research firm has done an analysis that shows that leaders of all of our formerly allied countries have now decided that they hold in greater esteem and respect Xi Jinping the head of the Chinese communist party than they do Donald Trump. The President of the United States, the commander in chief of the United States. This is where we are today because of a failure of leadership by this administration."
debate,Susan Page,2020,"Senator Harris, we’ve seen changes in the role of the United States in terms of global leadership over the past four years. And of course times do change. What’s your definition? We’ve seen strains with China, of course, as the vice president mentioned, we’ve seen strange with our traditional allies in NATO and elsewhere. What is your definition of the role of American leadership in 2020?"
debate,Kamala Harris ,2020,"So I love talking with Joe about a lot of these issues and Joe, I think he said it quite well. He says, “Foreign policy, it might sound complicated, but really it’s relationships.” Just think about it as relationships. So we know this in our personal and professional relationships, you got to keep your word to your friends. Got to be loyal to your friends. People who’ve stood with, you got to stand with them. You got to know who your adversaries are and keep them in check. But what we have seen with Donald Trump is that he has betrayed our friends and embraced dictators around the world."
debate,Kamala Harris ,2020,"Let’s take for example, Russia. So I serve on the intelligence committee of the United States Senate. America’s Intelligence Community told us Russia interfered in the election of the president of the United States in 2016 and his plan in 2020. Christopher Wray, the director of the FBI said the same, but Donald Trump, the commander in chief of the United States of America prefers to take the word of Vladimir Putin over the word of the American Intelligence Community. You look at our friends at NATO, he has walked away from agreements."
debate,Kamala Harris ,2020,"You can look at the Iran nuclear deal, which now has put us in a position where we are less safe because they are building up what might end up being a significant nuclear arsenal. We were in that deal guys. We were in the Iran nuclear deal with friends, with allies around the country. And because of Donald Trump’s unilateral approach to foreign policy, coupled with his isolationism, he pulled us out and has made America less safe. So Susan it’s about relationships. And the thing that has always been part of the strength of our nation in addition to our great military has been that we keep our word, but Donald Trump doesn’t understand that because he doesn’t understand what it means to be honest."
debate,Susan Page,2020,Thank you.
debate,Kamala Harris ,2020,He doesn’t understand what it means to be honest.
debate,Susan Page,2020,"Thank you, Senator Harris. Vice President Pence, let me give you a chance to respond."
debate,Mike Pence,2020,"Thank you. Well, President Trump kept his word when we moved the American embassy to Jerusalem, the capital of the state of Israel. When Joe Biden was vice president, they promised to do that and they never did. We stood strong with our allies, but we’ve been demanding. NATO is now contributing more to our common defense than ever before thanks to President Trump’s leadership. We’ve strengthened our alliances across the Asia Pacific, and we’ve stood strong against those who would do us harm. When President Trump came into office, ISIS had captured an area of the middle East, the size of Pennsylvania, but President Trump unleashed the American military and our armed forces destroy the ISIS caliphate and took down their leader, al-Baghdadi without one American casualty. Al-Baghdadi was responsible for the death of thousands, but notably America’s hearts today are with the family of Kayla Mueller. Her parents, which are here with us tonight in Salt Lake City. Today, two of the ISIS killers responsible for Kayla Mueller’s murder were brought to justice in the United States."
debate,Mike Pence,2020,"Jihadi John was killed on the battlefield along with the other beetle. The reality is that when Joe Biden was vice president, we had an opportunity to save Kayla Mueller. Breaks my heart to reflect on it, but the military came into the oval office, presented a plan, they said they knew where Kayla was. Baghdadi had held her for 18 months, abused or mercilessly before they killed her, but when Joe Biden was Vice President they hesitated for a month, and when armed forces finally went in, it was clear she’d been moved two days earlier. And her family says with a heart that broke the heart of every American, that if president Donald Trump had been president, they believe Kayla would be alive today."
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,"So, if we destroy the ISIS caliphate and you talk about re-entering the Iran nuclear deal. I mean the last administration transferred $1.8 billion to the leading state sponsor of terrorism."
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,President Donald Trump got us out of the deal-
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,… And when Qassem Soleimani was traveling to Baghdad-
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,"… To do harm to Americans, President Donald Trump took him out-"
debate,Susan Page,2020,"Thank you, Vice President Pence."
debate,Mike Pence,2020,"… And America is safer, our allies are safer and the American people know president Donald Trump will never take action [crosstalk 00:00:16:40]."
debate,Susan Page,2020,"Thank you, Vice President Pence. I would like to give Senator Harris a chance to respond, but not at such great length, because of course there are other topics we want to talk about."
debate,Kamala Harris ,2020,But I would like equal time.
debate,Susan Page,2020,Yes.
debate,Kamala Harris ,2020,Thank you.
debate,Susan Page,2020,Please go ahead.
debate,Kamala Harris ,2020,"First of all, to the Mueller family, I know about your daughter’s case, and I’m so sorry. I’m so sorry. What happened to her is awful and it should have never happened, and I know Joe feels the same way, and I know that president Obama feels the same way, but you mentioned Soleimani. Let’s start there. So, after the strike on Soleimani, there was a counter strike on our troops in Iraq, and they suffered serious brain injuries, and do you know what Donald Trump dismissed them as? Headaches. And this is about a pattern of Donald Trump’s where he has referred to our men who are serving in our military as suckers and losers. Donald Trump, who went to Arlington cemetery and stood above the graves of our fallen heroes and said, “What’s in it for them?” Because of course, he only thinks about what’s in it for him. Let’s take what he said about John McCain, a great American hero, and Donald Trump says, “He doesn’t deserve to be called a hero because it was a prisoner of war.”"
